chart_date,chart_name,track_artist,track_bpm,track_date,track_genre,track_key,track_label,track_length_ms,track_remixer,track_title
2024-01-12T08:57:30-07:00,Kickstart 2024,Lumoon,129,2023-11-24,Electronica,Ab Major,SATO Records,321664,,Intro
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"SAQIB,Cern (NYC)",126,2024-01-12,Tech House,A Minor,Beats on Time,343822,B.o.T,Soul Love Remixes
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"Nino Tores,MELODIC (IL)",123,2024-01-05,Indie Dance,F Minor,Phisica,345365,,Day In Day
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"SAQIB,Cern (NYC)",123,2024-01-12,Indie Dance,A Minor,Beats on Time,321203,Nino Tores,Soul Love Remixes
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"Darmon,Baron (FR)",122,2023-05-05,Afro House,D Major,Hurry Up Slowly,410790,,Sitar
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"Vice Luna,ramyen",124,2023-12-08,Indie Dance,G Major,Sounds Of Khemit,397746,Amour Propre,Touché
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"N1NJA,Zayn Mohammed",125,2024-01-26,Indie Dance,D Major,Mobilee Records,353543,,A Perfect Storm
2024-01-12T08:34:30-07:00,Soul Love 2 charts,Kunal Merchant,122,2022-12-09,Deep House,D Minor,Indo Warehouse,289802,,Indo Warehouse: Year One
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"Cafe De Anatolia,B.o.T",120,2023-10-27,Organic House / Downtempo,A Minor,Cafe De Anatolia,456124,Nhii,Reality Check
2024-01-12T08:34:30-07:00,Soul Love 2 charts,AREUBLUE,122,2022-12-09,Deep House,C Major,Indo Warehouse,379672,,Indo Warehouse: Year One
2024-01-12T08:34:30-07:00,Soul Love 2 charts,"Maceo Plex,AVNU (UK)",125,2023-12-14,Indie Dance,Gb Major,Lone Romantic,403633,,'93
2024-01-12T08:34:30-07:00,Soul Love 2 charts,Maceo Plex,134,2023-12-14,Bass House,F Minor,Lone Romantic,391156,,'93
2024-01-12T08:34:30-07:00,Soul Love 2 charts,IPI,122,2023-12-08,Minimal / Deep Tech,G Minor,Beats on Time,411225,,Grande Marée
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Flint & Figure,87,2024-01-12,Drum & Bass,F Major,Delta9 Recordings,248283,,The Mole
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,"Inja,Crissy Criss",87,2019-04-05,Drum & Bass,A Minor,War On Silence,252388,,War On Silence
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Aquário,83,2024-01-12,Drum & Bass,F Minor,Delta9 Recordings,277241,,The Mole
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Flint & Figure,91,2024-01-12,Drum & Bass,Bb Major,Delta9 Recordings,255160,,The Mole
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,"Frank H Carter III,Paul T & Edward Oberon",88,2024-01-12,Drum & Bass,A Minor,V Recordings,201818,,Move
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Phibes,87,2024-01-12,Drum & Bass,G Minor,Born On Road,213942,,Man Come Back
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,"MC Det,Kaya Fyah,Martial Taktics",87,2024-01-05,Drum & Bass,E Minor,Jungle Cakes,264827,,Don't You? EP
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Nick The Lot,87,2024-01-05,Drum & Bass,G Minor,Pick The Lock Records,245485,,Not Ready Yet EP
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Leks,87,2024-01-05,Drum & Bass,Gb Minor,Yamatai Records,249655,,Skins EP
2024-01-12T10:04:04-07:00,DELTA9 RECORDINGS CHART 101,Rendah,89,2024-01-05,Drum & Bass,C Major,Crucast,264269,,Rocker / Darkness
2024-01-12T09:50:56-07:00,'Dare You' Chart,Alvaro Smart,130,2024-01-12,Tech House,G Minor,Hot Fuss,413538,,Dare You
2024-01-12T09:50:56-07:00,'Dare You' Chart,EvilSolo,132,2024-01-12,Tech House,F Minor,NVDRZ,349090,,"We Are NVDRZ, Vol. 1"
2024-01-12T09:50:56-07:00,'Dare You' Chart,Jesse Bligh,128,2024-01-05,House,E Minor,CIRCA TRAX,390720,,Ratatataaaa
2024-01-12T09:50:56-07:00,'Dare You' Chart,Arche,127,2024-01-12,Tech House,B Major,NVDRZ,348028,,"We Are NVDRZ, Vol. 1"
2024-01-12T09:50:56-07:00,'Dare You' Chart,Mihalis Safras,128,2023-12-15,Tech House,Ab Major,Adesso Music,375000,,Baby Robot - Extended Mix
2024-01-12T09:50:56-07:00,'Dare You' Chart,Kyptai,127,2024-01-19,House,Eb Major,NVDRZ,343937,,Infected
2024-01-12T09:50:56-07:00,'Dare You' Chart,"Andre Salmon,Nick Edwards",127,2024-01-12,Tech House,G Major,Material,316161,,Slaves Of The Rythm
2024-01-12T09:50:56-07:00,'Dare You' Chart,Fuzzy Hair,124,2024-01-12,House,C Minor,Motive Records,331719,,Burning in My Soul
2024-01-12T09:50:56-07:00,'Dare You' Chart,ColorJaxx,124,2022-09-23,Jackin House,Bb Minor,AWK Recordings,334785,,AWK Selection Vol. 10
2024-01-12T09:50:56-07:00,'Dare You' Chart,Nausica,128,2024-01-12,Tech House,C Major,Toolroom Trax,326017,,Stupid Disco
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Jono Stephenson,124,2024-01-12,Melodic House & Techno,A Minor,ZAMNA Records,364717,,Colours in the Sky
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Gioli & Assia,124,2024-01-05,Melodic House & Techno,Ab Minor,Diesis Records,379354,Armonica,Young Forever
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Jono Stephenson,124,2024-01-12,Melodic House & Techno,A Minor,ZAMNA Records,383612,Mark Hoffen,Colours in the Sky
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,"Fideles,Re-Type",124,2024-01-12,Melodic House & Techno,Db Minor,Impressum,341200,,Are We Dreaming
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,KAS:ST,128,2023-11-24,Melodic House & Techno,Gb Major,Afterlife Records,450468,,Realm Of Consciousness Pt.VI
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Dark Heart,126,2023-11-14,Melodic House & Techno,A Major,IN / ROTATION (Insomniac Records),380952,,Amnesia
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,"Flowdan,Innellea",65,2023-12-08,Breaks / Breakbeat / UK Bass,Gb Minor,Distorted Youth,188146,,Forward Forever
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Ruback,124,2023-12-01,Melodic House & Techno,Eb Major,ZAMNA Records,305684,,Road to Tulum
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,The Element MT,125,2023-12-15,Melodic House & Techno,Eb Minor,Radikon,334564,,Atomic Rush
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Goom Gum,122,2024-01-12,Melodic House & Techno,A Major,Avtook Records,330745,,A Cappella
2024-01-12T09:21:15-07:00,Colours in the Sky Chart,Dyzen,124,2023-10-19,Melodic House & Techno,E Major,Habitat Records,348387,,Radiant
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,Brothers Of Funk,128,2024-01-05,Breaks / Breakbeat / UK Bass,F Minor,ElectroBreakz,209995,,Fever
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,Analog Hustlers,130,2024-01-12,Breaks / Breakbeat / UK Bass,Gb Minor,ElectroBreakz,238003,,Big Shot
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,DNGRSLY,86,2024-01-17,Drum & Bass,Gb Minor,ElectroBreakz,182015,,Hypnotized
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,"Brothers Of Funk,Ondamike",135,2024-01-19,Breaks / Breakbeat / UK Bass,D Major,ElectroBreakz,275992,,Istanbul
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,Analog Hustlers,85,2024-01-24,Drum & Bass,E Minor,ElectroBreakz,271198,,Jordan
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,"Infiniti (Scott Christina),Lords Of Motion",136,2024-01-26,Breaks / Breakbeat / UK Bass,Ab Minor,ElectroBreakz,400147,,Running Away
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,DJ Randy,134,2024-02-02,Breaks / Breakbeat / UK Bass,E Major,ElectroBreakz,339043,,Bass Empire
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,"Brothers Of Funk,Code Rising",132,2024-02-01,Electro (Classic / Detroit / Modern),E Major,ElectroBreakz,270909,,Get Lifted
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,Rozzo,67,2024-02-08,UK Garage / Bassline,C Major,ElectroBreakz,213490,,Call Me
2024-01-12T09:50:33-07:00,ElectroBreakz 2024 Kick Off!,"Carlos Galavis,Analog Hustlers,DNGRSLY",131,2024-02-09,Breaks / Breakbeat / UK Bass,D Minor,ElectroBreakz,267935,,Too Far Gone Ft. Carlos Galavis
2024-01-12T09:47:48-07:00,GET IT CHART,Nicolas Taboada,132,2024-01-12,Techno (Peak Time / Driving),Ab Major,Factory 93 Records,415931,,Get It
2024-01-12T09:47:48-07:00,GET IT CHART,Cosmic Boys,134,2024-01-12,Techno (Peak Time / Driving),Bb Major,Legend,310746,,The Pills
2024-01-12T09:47:48-07:00,GET IT CHART,Nicolas Taboada,132,2023-10-20,Techno (Peak Time / Driving),A Minor,Arcane Music,383874,,Space Vocoder
2024-01-12T09:47:48-07:00,GET IT CHART,Nico Cabeza,130,2024-01-12,Techno (Peak Time / Driving),G Minor,VOLTA,385454,,Laguna
2024-01-12T09:47:48-07:00,GET IT CHART,Nicolas Taboada,131,2022-11-25,Techno (Peak Time / Driving),Ab Major,Drumcode,383757,,"A-Sides, Vol. 11"
2024-01-12T09:47:48-07:00,GET IT CHART,Drunken Kong,134,2024-01-05,Techno (Peak Time / Driving),C Major,Tronic,367446,,Walk In The Dark EP
2024-01-12T09:47:48-07:00,GET IT CHART,"Deus Deserto,S.A.A.D.,SwayDee",133,2024-01-26,Techno (Peak Time / Driving),Ab Major,VOLTA,341538,,Explode
2024-01-12T09:47:48-07:00,GET IT CHART,8288,134,2022-09-16,Techno (Peak Time / Driving),E Major,SubVision,431500,,Vision Series 2
2024-01-12T09:47:48-07:00,GET IT CHART,Beico,132,2023-12-01,Techno (Peak Time / Driving),E Major,Codex Recordings,385459,,Gamma
2024-01-12T09:47:48-07:00,GET IT CHART,"MC Flipside,Weska",129,2023-12-22,Techno (Peak Time / Driving),Db Minor,Weska,374500,,Fourteenth Wave
2024-01-12T09:47:48-07:00,GET IT CHART,Greg Gow,135,2024-01-05,Techno (Peak Time / Driving),G Minor,Restructured Recordings,327500,,The Cockroach
2024-01-12T09:47:48-07:00,GET IT CHART,"Rex The Dog,Azzecca",130,2023-12-08,Melodic House & Techno,C Major,Kompakt,371081,,Change This Pain For Ecstasy (Azzecca Remix )
2024-01-12T10:16:24-07:00,Winter Breaks,Anthony Rother,66,2023-12-08,Electro (Classic / Detroit / Modern),Db Minor,Clone Records,335210,,Sonic Transmutations
2024-01-12T10:16:24-07:00,Winter Breaks,The Accomplice,136,2024-01-12,Electro (Classic / Detroit / Modern),A Minor,Particle Music,351066,D.Vices,Part Ten
2024-01-12T10:16:24-07:00,Winter Breaks,DJ MELL G,137,2023-12-13,Electro (Classic / Detroit / Modern),A Major,Juicy Gang Records,254930,Cyan85,ISSUES REMIXES
2024-01-12T10:16:24-07:00,Winter Breaks,RNBWS,138,2023-09-29,Electro (Classic / Detroit / Modern),A Minor,Dionysian Mysteries,322494,,DMC016 - V.A.
2024-01-12T10:16:24-07:00,Winter Breaks,Oscean,66,2023-10-13,Electro (Classic / Detroit / Modern),E Minor,Tresor Records,342740,,Chronium Radiance
2024-01-12T10:16:24-07:00,Winter Breaks,Bodhi,136,2023-08-18,Electro (Classic / Detroit / Modern),Ab Major,Hotflush Recordings,404500,,Edge Of Blue
2024-01-12T10:16:24-07:00,Winter Breaks,Nullptr,134,2023-09-22,Electro (Classic / Detroit / Modern),Eb Minor,Central Processing Unit,333554,,Recursor
2024-01-12T10:16:24-07:00,Winter Breaks,Client_03,88,2023-11-03,Electro (Classic / Detroit / Modern),G Minor,Client_03,260571,,Panic Multiplier
2024-01-12T10:16:24-07:00,Winter Breaks,DJ Godfather,140,2023-12-15,Electro (Classic / Detroit / Modern),Bb Minor,Databass Records,305142,,The Killshot EP
2024-01-12T10:16:24-07:00,Winter Breaks,Marco Bailey,104,2023-11-24,Electro (Classic / Detroit / Modern),C Minor,Materia,307625,,Nocturno LP
2024-01-12T10:16:24-07:00,Winter Breaks,Di'jital,125,2024-01-01,Electro (Classic / Detroit / Modern),A Minor,iideo,276429,,Wave Forms from Detroit
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Todd Terry,120,2024-01-12,House,E Major,Easier Said,290000,,Thinkin Bout U - Todd Terry Afro Mix
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Crackazat,124,2021-01-22,Deep House,C Minor,Heist Recordings,409515,,Alfa
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Beyond Chicago,124,2023-12-08,House,Ab Minor,Inhouse,296110,,Touchdown
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Todd Terry,Ridney,Janika Tenn",126,2023-12-15,House,Gb Minor,Paharas Musica,299047,,House Shh
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Kelli-Leigh,Jess Bays",127,2023-11-17,House,F Minor,Good Company,303332,,Real Love (Extended Mix)
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Todd Terry,MC Flipside",126,2024-01-26,House,B Minor,Freeze Records,388571,,Make Some Noiz
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Tony Touch,124,2023-12-22,Tech House,A Minor,Vega Records,379266,DJ Sneak,Apaga La Luz (Paco Osuna & DJ Sneak Remixes)
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Armand Van Helden,Mark Knight",128,2023-12-01,House,B Minor,Armada Subjekt,270000,,Release Me
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"DJ Cucky,Benny Di Gioia",125,2023-12-15,Funky House,G Major,Acetone,264960,,Mercury Superstar
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Masters At Work,Kenny Dope,Louie Vega",126,2023-12-15,House,Eb Minor,MAW Records,474500,,MAW Lost Tapes 11
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Todd Terry,Alexander Technique",138,2023-12-08,Techno (Peak Time / Driving),Eb Major,Terminator Records,366956,,The Real Tech
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Low Steppa,128,2023-11-24,House,Bb Major,Armada Subjekt,335624,,The Edge
2024-01-12T11:36:50-07:00,Todd Terry January 2024,"Kevin McKay,Fab Massimo,T'Shan Williams",127,2024-01-19,Tech House,C Major,Glasgow Underground,364724,,Don't Leave Me This Way
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Harry Romero,126,2023-12-29,Tech House,F Major,Incorrect,327822,OFFAIAH,Don't Stop Rock (OFFAIAH Remix)
2024-01-12T11:36:50-07:00,Todd Terry January 2024,Audiojack,128,2023-11-17,House,C Major,DFTD,333827,,Mover
2024-01-12T12:08:42-07:00,SOLID STATE chart,Parasol Stars,126,2024-01-12,Progressive House,Gb Major,Pyro Records,430695,,Solid State (Extended)
2024-01-12T12:08:42-07:00,SOLID STATE chart,Miss Monique,124,2024-01-12,Melodic House & Techno,Db Major,Siona Records,416129,,Veselka
2024-01-12T12:08:42-07:00,SOLID STATE chart,Paul Thomas,122,2024-01-05,Progressive House,D Major,Colorize (Enhanced),443623,,Talk Tonight
2024-01-12T12:08:42-07:00,SOLID STATE chart,"Hernan Cattaneo,Hicky & Kalo",123,2023-11-10,Progressive House,F Major,Plaisirs Sonores Records,400000,,Voyage
2024-01-12T12:08:42-07:00,SOLID STATE chart,Sander Van Doorn,124,2023-12-08,Progressive House,G Minor,DOORN RECORDS,420000,Ginchy,Need To Feel Loved (Ginchy Mix) [Extended Mix]
2024-01-12T12:08:42-07:00,SOLID STATE chart,DJane Thunderpussy,128,2024-01-05,Progressive House,D Minor,Monkey League,333779,,Open Your Eyes
2024-01-12T12:08:42-07:00,SOLID STATE chart,"Marsh,Nox Vahn",124,2023-12-18,Progressive House,Db Minor,Anjunadeep,384712,Scorz,Come Together (Scorz Remix)
2024-01-12T12:08:42-07:00,SOLID STATE chart,"Aerofeel5,Vakabular",124,2023-12-08,Progressive House,Bb Minor,Hollystone Records,373548,,Under Your Skin
2024-01-12T12:08:42-07:00,SOLID STATE chart,Bákayan,121,2024-01-12,Melodic House & Techno,D Minor,Stil Vor Talent,449310,,Fireflies
2024-01-12T12:08:42-07:00,SOLID STATE chart,Estiva,126,2023-11-15,Progressive House,Gb Minor,Colorize (Enhanced),369523,Matt Fax,Infinita (Remixes)
2024-01-12T12:08:42-07:00,SOLID STATE chart,Andy Woldman,120,2023-11-10,Progressive House,B Minor,Black Hole Recordings,451533,,Existence + A Shining Ocean
2024-01-12T12:08:42-07:00,SOLID STATE chart,Rokazer,123,2023-11-22,Progressive House,E Major,Colorize (Enhanced),413750,,Diphda / Dorsum
2024-01-12T12:08:42-07:00,SOLID STATE chart,Maze 28,122,2023-12-07,Progressive House,C Major,Mango Alley,465000,,Pulverizer / Space Glitch
2024-01-12T12:08:42-07:00,SOLID STATE chart,"The Dirtbirdz,Glenn Molloy",123,2024-01-12,Progressive House,Eb Minor,Perfecto Black,437073,,Glacier
2024-01-12T12:08:42-07:00,SOLID STATE chart,YU-1,125,2024-01-12,Progressive House,Ab Major,Area Verde,405120,,Wait for Me
2024-01-12T12:08:42-07:00,SOLID STATE chart,Das Pharaoh,120,2024-01-12,Progressive House,D Major,UV,477000,,Watt Is Right?
2024-01-12T12:08:42-07:00,SOLID STATE chart,"Ashibah,Matt Sassari",124,2024-01-12,Progressive House,G Major,Cr2 Records,327217,Hugo Cantarra,Paris to Milan
2024-01-12T12:08:42-07:00,SOLID STATE chart,Vicky Kristine,128,2024-01-12,Progressive House,D Minor,Bonzai Progressive,386557,,Demons EP
2024-01-12T12:08:42-07:00,SOLID STATE chart,Tagavaka,122,2024-01-10,Progressive House,F Minor,Colorize (Enhanced),380655,,Nadir
2024-01-12T12:08:42-07:00,SOLID STATE chart,Secretly Famous,123,2024-01-08,Progressive House,G Minor,3rd Avenue,414634,,Firebullet Phoenix
2024-01-12T12:42:20-07:00,Netrunners Chart,Xyde,108,2024-01-12,Drum & Bass,F Major,Phase Records DNB,262412,,Perspective II
2024-01-12T12:42:20-07:00,Netrunners Chart,T>I,66,2023-12-29,Drum & Bass,G Minor,Souped Up Records,358153,,Country Wangers
2024-01-12T12:42:20-07:00,Netrunners Chart,BASSHUNTERZ,87,2024-01-12,Drum & Bass,F Minor,Grid Recordings UK,220800,ALBEES,The Remix EP
2024-01-12T12:42:20-07:00,Netrunners Chart,"Trex,T>I",88,2024-01-05,Drum & Bass,D Minor,TrES-2b MUSIC,248228,,Drungle / Pin Hole
2024-01-12T12:42:20-07:00,Netrunners Chart,Dapreme,87,2024-01-12,Drum & Bass,F Major,Phase Records DNB,243103,,Perspective II
2024-01-12T12:42:20-07:00,Netrunners Chart,BASSHUNTERZ,87,2024-01-12,Drum & Bass,C Major,Grid Recordings UK,267428,Xyde,The Remix EP
2024-01-12T12:42:20-07:00,Netrunners Chart,Trex,87,2024-01-12,Drum & Bass,Bb Minor,OCC Recordings,263314,,Step Tune
2024-01-12T12:42:20-07:00,Netrunners Chart,Leks,87,2024-01-05,Drum & Bass,Gb Minor,Yamatai Records,249655,,Skins EP
2024-01-12T12:42:20-07:00,Netrunners Chart,Friction,87,2022-09-23,Drum & Bass,Ab Major,Elevate Records,225000,,After Dark
2024-01-12T12:42:20-07:00,Netrunners Chart,"Drs,Creatures,Mindstate,Émilie Rachel",153,2024-01-12,Drum & Bass,C Minor,Space Cadet,264574,,Everything Must Go!
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Lander B,147,2024-01-11,Hard Techno,A Minor,Sonaxx Records,395102,Filterheadz,Interstellar
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Schroomp,145,2023-09-29,Hard Techno,C Minor,Sonaxx Records,413793,,Circuit Breaker
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"AnGy KoRe,Gabriel Padrevita",155,2024-01-12,Hard Techno,Gb Minor,Mad Horse,263225,,Let me go now
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Schroomp,150,2023-12-15,Hard Techno,Eb Major,Cause Records,428800,,Interstellar
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Rian Wood,155,2024-01-12,Hard Techno,F Minor,Etruria Beat,275538,,In My Mind
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Schroomp,150,2023-12-15,Hard Techno,C Minor,Affenkäfig Red,400000,,Knock Knock
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"D.A.V.E. The Drummer,Brentus Maximus",143,2024-01-12,Hard Techno,Ab Major,Hydraulix,386111,,On The Moon E.P.
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,THD+N,160,2024-01-12,Hard Techno,Bb Major,Gomboc Records,315049,,Smash
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Giacomo Stallone,140,2024-01-03,Hard Techno,E Minor,Transfiguration Recordings,401142,Filterheadz,Quartz
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Schroomp,150,2023-11-30,Hard Techno,Eb Major,Sonaxx Records,398400,,House of Cats
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"Niereich,Boudi Boudin",155,2024-01-19,Hard Techno,G Minor,Physical Techno Recordings,316000,,PTR Hard Style vol.9
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Crime,80,2024-01-04,Hard Techno,Bb Minor,Darkground Records,366000,,Hard Dinasty
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Schroomp,148,2023-12-15,Hard Techno,Gb Major,Cause Records,392432,,Interstellar
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Claas Herrmann,147,2024-01-05,Hard Techno,Ab Minor,Xenith Records,367346,,XEN VA01
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,MarAxe,150,2023-12-31,Hard Techno,E Minor,Basics Avenue,302044,,HARDTECHNO VS JUMPSTYLE
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,KTS,155,2024-01-19,Hard Techno,C Minor,Physical Techno Recordings,345290,,PTR Hard Style vol.9
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"Peligre,NICE KEED",155,2024-01-05,Hard Techno,E Minor,No Mercy,264776,,The Thirst Of The Thirsty
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"PETDuo,Shadym",148,2022-01-14,Hard Techno,A Major,Construct Rhythm 2.0,354324,,Not Waiting To Be Chosen
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Sara Krin,138,2024-01-05,Hard Techno,A Major,Dolma Records,394598,,BEST 10 YEARS DOLMA REC ONE
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Andreas Kraemer,148,2024-01-04,Hard Techno,B Minor,Sonaxx Records,350523,,Say My Name
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,"8288,AVE (DE)",150,2024-01-12,Hard Techno,Db Minor,Affenkäfig Red,410000,,The Beat Goes
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,KXD-LvL,155,2024-01-12,Hard Techno,Db Minor,DSR Digital,334452,,The Red Queen
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Roentgen Limiter,160,2024-01-09,Hard Techno,B Minor,Techno Is Our Destiny,356129,,Slater Is Back
2024-01-12T11:11:23-07:00,Filterheadz Interstellar Chart,Who Is Hush,145,2023-12-29,Hard Techno,Gb Minor,DSR Digital,424551,,Beneath The Layers
2024-01-12T11:08:11-07:00,What i'm playing...,LUMI (FIN),129,2024-01-12,Indie Dance,C Major,Octopus Recordings,359069,,Look The Other Way
2024-01-12T11:08:11-07:00,What i'm playing...,Wassermann,125,2023-12-08,Indie Dance,Bb Major,Kompakt Extra,487043,DJ Hell,Speicher 130
2024-01-12T11:08:11-07:00,What i'm playing...,Nebari,93,2023-12-18,Indie Dance,A Major,Melomana,326000,Gameboyz,Move (Remixes)
2024-01-12T11:08:11-07:00,What i'm playing...,"Maceo Plex,Tyler Hill",128,2023-12-14,Bass House,C Minor,Lone Romantic,334143,,'93
2024-01-12T11:08:11-07:00,What i'm playing...,"Sian,Burko,KASIA (ofc)",124,2023-12-08,Melodic House & Techno,E Major,Octopus Recordings,375483,Th;en,Surrender
2024-01-12T11:08:11-07:00,What i'm playing...,Theus Mago,124,2023-12-15,Indie Dance,A Major,Correspondant,373066,,Eclipse
2024-01-12T11:08:11-07:00,What i'm playing...,blaktone,124,2023-12-15,Indie Dance,F Major,Diynamic,313548,,Mixtape
2024-01-12T11:08:11-07:00,What i'm playing...,"Aquarius Heaven,Aiwaska,Prana Flow",121,2024-01-26,Melodic House & Techno,Db Major,Octopus Recordings,416528,,Panic Attack
2024-01-12T11:08:11-07:00,What i'm playing...,"Adam Beyer,Raxon",129,2023-12-15,Melodic House & Techno,Eb Major,Truesoul,404875,,The Signal
2024-01-12T11:08:11-07:00,What i'm playing...,"DJ Hell,Naiborg",125,2023-11-10,Techno (Peak Time / Driving),F Major,Dear Deer,327096,Thomas Schumacher,Acid Boyfriend & Acid City
2024-01-12T11:08:11-07:00,What i'm playing...,Hard To Tell,122,2023-12-01,House,A Major,Innervisions,370120,,Secret Weapons Part 16
2024-01-12T11:08:11-07:00,What i'm playing...,LUMI (FIN),126,2024-01-12,Indie Dance,D Major,Octopus Recordings,356666,,Look The Other Way
2024-01-12T11:08:11-07:00,What i'm playing...,Mac Declos,152,2022-11-04,Techno (Peak Time / Driving),D Minor,Mama Told Ya,318035,,Hard work always pays off
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,"Super Flu,Mar+Mer",125,2024-01-12,Afro House,Db Major,Didschn,334284,,AMA
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Mar+Mer,91,2024-01-19,Indie Dance,F Major,TAU,397129,,Spektrum 5
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Solique,123,2023-11-24,Melodic House & Techno,B Minor,Sum Over Histories,354098,,Fakes EP
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Skatman,126,2023-12-01,House,G Minor,Innervisions,321266,,Secret Weapons Part 16
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Ede,128,2023-10-27,House,Ab Minor,Innervisions,361693,Dixon,Poptroit
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,"Mr. Moudz,Darksidevinyl",120,2023-12-22,Afro House,Gb Major,Monaberry,424981,,Chemirocha
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Dominik Marz,122,2023-11-17,Melodic House & Techno,Ab Major,BELTERS,348031,,HURT
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,"Steven Jones,Pole Position",123,2023-12-15,Melodic House & Techno,A Minor,Anims,360000,Hardt Antoine,Burning To Me
2024-01-12T12:01:49-07:00,Mar+Mer AMA Chart,Chicola,122,2023-07-14,Melodic House & Techno,B Major,Lost & Found,413394,,We Are Lost
